Month_Name,Month_Number,Hours,Time,Date,Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay
Feb,2,18,18:13:16,28.02.24,28.02.24 18:13,Truck_1,-16.86,-8,242,In Transit,23.7,56,Detour,41,190,5,Traffic,61.8,265,0
Apr,4,15,15:33:04,27.04.24,27.04.24 15:33,Truck_8,-42.17,-40.96,497,Delivered,24.1,77.5,Clear,39,319,10,Traffic,60,224,0
Oct,10,0,00:36:59,27.10.24,27.10.24 00:36,Truck_10,4.21,-152.13,384,Delayed,25.6,78.8,Detour,52,161,10,Mechanical Failure,83.6,161,1
Jan,1,9,09:23:32,08.01.24,08.01.24 09:23,Truck_9,7.8,43.47,258,Delivered,26.8,60.5,Clear,12,413,8,Weather,86.9,207,0
Apr,4,18,18:35:37,01.04.24,01.04.24 18:35,Truck_4,-6.88,165,258,Delivered,29.4,66.1,Heavy,54,395,2,Mechanical Failure,71.4,256,1
Mar,3,12,12:35:28,05.03.24,05.03.24 12:35,Truck_7,60.61,74.36,291,In Transit,26.9,52.3,Heavy,34,253,2,Traffic,94.9,228,1
Aug,8,6,06:38:15,22.08.24,22.08.24 06:38,Truck_9,-87.23,143,135,Delayed,29,62.2,Heavy,24,155,3,Mechanical Failure,69.4,196,1
Jan,1,14,14:38:55,20.01.24,20.01.24 14:38,Truck_10,38.83,-51.85,437,Delayed,23.3,61.6,Heavy,45,177,5,Mechanical Failure,93.3,106,1
Jul,7,18,18:05:23,06.07.24,06.07.24 18:05,Truck_9,-53.53,-1.95,441,Delayed,23.1,57.1,Clear,55,490,10,Weather,65.1,289,1
May,5,20,20:36:13,12.05.24,12.05.24 20:36,Truck_6,71.12,-120.11,268,Delayed,20.3,78.1,Detour,30,102,6,Weather,91.7,132,1
Nov,11,15,15:27:33,20.11.24,20.11.24 15:27,Truck_2,-78.49,-101.33,142,Delayed,24,51.6,Clear,40,160,7,None,70,276,1
Aug,8,18,18:56:46,14.08.24,14.08.24 18:56,Truck_9,35.09,-170.92,264,In Transit,25.3,55.2,Clear,51,213,10,Mechanical Failure,85.5,173,0
Oct,10,10,10:12:30,02.10.24,02.10.24 10:12,Truck_3,67.03,-18.71,426,Delayed,25.3,56.8,Clear,15,241,5,Traffic,83.5,224,1
Apr,4,17,17:32:05,04.04.24,04.04.24 17:32,Truck_8,-29.66,-37.6,214,Delayed,24.3,56.9,Clear,35,497,6,Weather,70.2,111,1
Jan,1,21,21:16:45,08.01.24,08.01.24 21:16,Truck_5,-9.11,76.76,123,Delivered,19.3,63.4,Detour,35,303,3,None,64.9,240,0
Apr,4,22,22:44:27,02.04.24,02.04.24 22:44,Truck_7,50.71,-21.77,295,In Transit,22.2,64.9,Heavy,19,385,9,Weather,77.1,235,1
Apr,4,22,22:12:14,09.04.24,09.04.24 22:12,Truck_5,48.35,-54.56,378,In Transit,23.3,78.7,Clear,17,364,8,Mechanical Failure,96.1,230,0
Jul,7,11,11:01:23,08.07.24,08.07.24 11:01,Truck_4,-39.79,81.56,209,Delayed,19.3,51,Detour,18,443,2,Mechanical Failure,91.5,213,1
Mar,3,10,10:50:41,21.03.24,21.03.24 10:50,Truck_6,36.54,71.76,325,Delayed,28.8,55,Clear,56,316,4,Weather,77.8,300,1
Nov,11,22,22:18:41,22.11.24,22.11.24 22:18,Truck_6,32.87,-79.99,362,Delayed,21.7,54.6,Heavy,22,441,3,None,74.6,194,1
Apr,4,0,00:08:50,24.04.24,24.04.24 00:08,Truck_4,-0.1,99.81,451,Delivered,27.5,56.7,Clear,23,446,6,Traffic,62.1,203,0
Jun,6,8,08:51:03,05.06.24,05.06.24 08:51,Truck_9,-56.82,71.58,201,In Transit,27.5,53.1,Clear,10,169,3,None,65.1,242,0
Mar,3,10,10:10:16,01.03.24,01.03.24 10:10,Truck_3,-61.97,113.89,442,Delayed,23.6,58.1,Clear,47,165,1,Traffic,93.3,191,1
Jul,7,21,21:09:27,06.07.24,06.07.24 21:09,Truck_1,-63.8,61.46,274,In Transit,19.3,70.3,Detour,26,404,7,Weather,81,141,0
Nov,11,16,16:05:59,28.11.24,28.11.24 16:05,Truck_5,-31.73,-28.57,180,In Transit,24.9,68.9,Clear,14,189,3,Traffic,89.4,275,0
Mar,3,21,21:22:31,23.03.24,23.03.24 21:22,Truck_1,70,-10.53,213,Delayed,22.8,65,Detour,51,361,6,None,74.5,274,1
Apr,4,5,05:44:05,24.04.24,24.04.24 05:44,Truck_10,-63.17,145.38,353,In Transit,22,66.8,Heavy,27,327,9,Traffic,71.2,146,1
Jun,6,4,04:47:07,11.06.24,11.06.24 04:47,Truck_8,35.79,6.38,495,Delivered,20.6,71.5,Heavy,32,166,2,Weather,62.5,282,1
Aug,8,0,00:54:08,12.08.24,12.08.24 00:54,Truck_1,-58.85,45.05,162,Delayed,21.3,76.8,Detour,53,164,3,None,61.6,104,1
May,5,3,03:05:32,31.05.24,31.05.24 03:05,Truck_3,49.4,-106.15,252,Delayed,28,66.5,Detour,44,298,6,Traffic,72.8,150,1
Apr,4,10,10:26:33,05.04.24,05.04.24 10:26,Truck_2,8.42,-69.75,361,Delivered,19.5,78.6,Clear,21,358,9,Weather,93,235,0
Dec,12,16,16:21:04,12.12.24,12.12.24 16:21,Truck_6,-6.52,-143.38,115,Delivered,29.3,65.1,Heavy,32,445,1,Weather,79.4,123,1
Feb,2,8,08:18:06,11.02.24,11.02.24 08:18,Truck_3,-43.18,-64.48,172,Delivered,22.5,69.7,Heavy,55,216,9,Weather,72.1,106,1
Oct,10,15,15:23:47,11.10.24,11.10.24 15:23,Truck_8,45.05,69.7,403,In Transit,28.2,76.1,Heavy,51,457,7,Traffic,73.9,229,1
Jun,6,16,16:27:20,27.06.24,27.06.24 16:27,Truck_2,-15.8,138.78,426,In Transit,22,73.1,Clear,29,392,5,None,94.6,236,0
Sep,9,19,19:47:25,10.09.24,10.09.24 19:47,Truck_7,-30.86,26.76,368,Delayed,26.6,74.9,Detour,28,341,6,None,97.1,217,1
Jul,7,13,13:06:51,02.07.24,02.07.24 13:06,Truck_9,16.03,-36.33,173,Delayed,24.9,58.1,Clear,34,287,9,Mechanical Failure,96.8,131,1
Aug,8,20,20:18:57,31.08.24,31.08.24 20:18,Truck_9,81.4,-79.62,371,In Transit,22.9,67.2,Heavy,35,121,8,Weather,90.9,213,1
Jul,7,0,00:23:59,13.07.24,13.07.24 00:23,Truck_4,77.54,-156.25,199,Delayed,28.5,68.8,Heavy,18,201,2,Mechanical Failure,71.2,181,1
Jul,7,10,10:12:42,09.07.24,09.07.24 10:12,Truck_4,51.8,66.02,319,In Transit,22.3,50.8,Clear,52,188,8,Traffic,66.4,153,0
May,5,23,23:58:14,06.05.24,06.05.24 23:58,Truck_4,37.55,145.2,437,In Transit,29.1,76.5,Clear,46,122,10,None,73.6,111,0
Jan,1,15,15:00:38,07.01.24,07.01.24 15:00,Truck_9,30.59,132.73,203,Delayed,19.2,63.6,Heavy,31,123,9,Mechanical Failure,84.1,270,1
Mar,3,18,18:02:46,08.03.24,08.03.24 18:02,Truck_8,-86.93,120.75,466,In Transit,26.3,70.4,Heavy,53,291,8,Weather,62.1,287,1
Mar,3,9,09:26:19,04.03.24,04.03.24 09:26,Truck_8,-44.66,129.86,418,In Transit,22.9,62,Detour,26,405,1,None,62.3,124,0
Oct,10,7,07:07:08,12.10.24,12.10.24 07:07,Truck_7,53.82,-158.43,124,Delayed,26.7,50.1,Clear,10,460,5,Mechanical Failure,69.4,130,1
Aug,8,5,05:17:08,07.08.24,07.08.24 05:17,Truck_1,26.02,103.21,322,Delayed,25,57.7,Clear,15,190,4,Traffic,86.8,159,1
Mar,3,21,21:00:44,27.03.24,27.03.24 21:00,Truck_8,14.15,-54.47,351,Delivered,25.1,74.2,Heavy,54,223,9,Traffic,62.2,267,1
Oct,10,7,07:39:13,03.10.24,03.10.24 07:39,Truck_4,22.84,-12.87,350,In Transit,27,66.7,Detour,56,207,2,Mechanical Failure,64,248,0
Jun,6,1,01:25:10,24.06.24,24.06.24 01:25,Truck_7,79.23,166.45,179,Delivered,20.6,53.6,Heavy,36,480,7,Mechanical Failure,72.1,246,1
Jan,1,8,08:32:53,30.01.24,30.01.24 08:32,Truck_6,-9.03,-69.43,338,Delivered,27.3,70.1,Heavy,29,129,1,None,82.4,281,1
Jan,1,7,07:48:38,15.01.24,15.01.24 07:48,Truck_10,71.22,-86.4,334,Delivered,28.9,62.8,Clear,15,106,5,Weather,97.2,127,0
Dec,12,8,08:15:46,30.12.24,30.12.24 08:15,Truck_10,-29.69,-88.69,411,In Transit,19,55.4,Clear,14,409,7,None,94.5,192,0
Aug,8,21,21:42:48,01.08.24,01.08.24 21:42,Truck_7,-19.58,-39.55,481,Delayed,22.8,74.7,Detour,42,157,1,Weather,65.2,259,1
May,5,19,19:53:30,17.05.24,17.05.24 19:53,Truck_2,81.1,113.22,224,Delayed,26.4,75.4,Detour,23,234,4,Mechanical Failure,86.6,131,1
Feb,2,5,05:26:36,04.02.24,04.02.24 05:26,Truck_8,32.78,30.96,377,Delayed,19.5,51,Detour,11,226,8,Weather,64.1,266,1
Jul,7,13,13:12:46,18.07.24,18.07.24 13:12,Truck_7,49.05,4.89,283,Delayed,19.6,75.5,Heavy,49,496,6,Weather,78.9,130,1
Jan,1,17,17:34:48,01.01.24,01.01.24 17:34,Truck_10,-13.96,89.53,174,Delayed,20.2,74.2,Detour,49,403,5,None,83.5,227,1
Sep,9,14,14:29:17,08.09.24,08.09.24 14:29,Truck_4,64.41,-121.76,440,Delivered,20.4,62.4,Clear,35,199,10,None,80.3,269,0
Feb,2,3,03:25:37,26.02.24,26.02.24 03:25,Truck_2,-77.8,-155.41,497,Delayed,21.8,71.3,Heavy,22,424,2,Weather,79.8,168,1
Apr,4,4,04:37:24,16.04.24,16.04.24 04:37,Truck_7,16.26,175.15,337,Delivered,21.1,64.4,Detour,49,226,2,Traffic,89.6,298,0
Dec,12,17,17:39:51,11.12.24,11.12.24 17:39,Truck_10,30.67,78.47,315,Delivered,21.4,62.6,Heavy,27,482,9,Traffic,77.2,153,1
Sep,9,12,12:46:13,16.09.24,16.09.24 12:46,Truck_7,-18.07,76.78,219,Delivered,18.1,64.6,Clear,24,179,8,Weather,83.3,202,0
Jan,1,18,18:52:56,23.01.24,23.01.24 18:52,Truck_8,-89.78,-163.8,247,Delayed,28.3,76.2,Clear,53,190,10,Mechanical Failure,93.6,111,1
Mar,3,7,07:21:29,28.03.24,28.03.24 07:21,Truck_9,-30.55,63.53,148,Delayed,19,50.3,Detour,50,481,2,Mechanical Failure,87.3,243,1
Apr,4,3,03:36:13,28.04.24,28.04.24 03:36,Truck_6,-16.83,-114.48,205,In Transit,23.4,61.4,Clear,31,279,2,Traffic,79.1,118,0
Apr,4,19,19:45:26,12.04.24,12.04.24 19:45,Truck_2,42.61,-69.54,243,In Transit,28.9,57.8,Clear,33,277,10,Traffic,84.4,151,0
Dec,12,2,02:31:31,30.12.24,30.12.24 02:31,Truck_8,44.53,31.1,226,Delayed,21,69.4,Detour,27,406,5,None,99.9,285,1
Jul,7,17,17:11:19,31.07.24,31.07.24 17:11,Truck_2,84.72,77.11,350,Delivered,23.7,59.8,Detour,42,188,10,None,98.6,248,0
Jan,1,19,19:58:15,04.01.24,04.01.24 19:58,Truck_4,-64.1,-155.41,272,Delayed,23.4,57.2,Clear,51,419,6,Mechanical Failure,63.1,159,1
Feb,2,0,00:48:18,05.02.24,05.02.24 00:48,Truck_2,20.34,-109.33,378,In Transit,21,60.8,Heavy,30,318,3,Weather,84.8,181,1
Sep,9,17,17:22:08,27.09.24,27.09.24 17:22,Truck_10,-14.5,-20.15,127,Delayed,23.7,51.2,Heavy,38,463,1,Traffic,78.9,272,1
Oct,10,14,14:26:04,07.10.24,07.10.24 14:26,Truck_4,-35.36,134.89,275,In Transit,23,55.7,Clear,39,264,1,Mechanical Failure,64.4,281,0
Jan,1,23,23:18:24,09.01.24,09.01.24 23:18,Truck_7,1.33,83.64,483,Delayed,28.6,72.4,Clear,51,243,1,Traffic,73.7,167,1
Jan,1,18,18:29:17,01.01.24,01.01.24 18:29,Truck_3,88.77,-178.27,179,Delayed,25.5,70.9,Detour,12,427,9,None,60.3,157,1
Dec,12,8,08:24:56,18.12.24,18.12.24 08:24,Truck_3,54.49,24.6,325,Delivered,26.4,53.7,Detour,49,495,3,Weather,79.5,145,0
Jan,1,9,09:47:08,16.01.24,16.01.24 09:47,Truck_10,49.74,156.32,256,Delivered,22.3,66.3,Heavy,10,462,1,Weather,95.5,276,1
Sep,9,3,03:14:24,12.09.24,12.09.24 03:14,Truck_4,-86.94,-84.97,405,In Transit,20.5,55.6,Heavy,25,442,4,Traffic,70.5,269,1
Nov,11,1,01:47:31,16.11.24,16.11.24 01:47,Truck_5,-59.61,157.02,428,Delayed,23.5,67.3,Heavy,33,152,8,None,71.3,300,1
May,5,4,04:50:14,22.05.24,22.05.24 04:50,Truck_1,-10.93,-89.03,247,Delayed,18.3,56.7,Heavy,60,194,6,None,66.8,192,1
Jun,6,20,20:17:37,03.06.24,03.06.24 20:17,Truck_8,-54.36,-133.19,276,Delivered,19.6,53.4,Heavy,38,408,2,Traffic,89.2,118,1
Mar,3,0,00:18:41,17.03.24,17.03.24 00:18,Truck_8,-82.18,-169.42,410,Delivered,25,72.9,Clear,21,306,2,Traffic,71.2,132,0
Jul,7,9,09:43:53,21.07.24,21.07.24 09:43,Truck_1,-11.36,83.08,449,Delivered,28.8,76.2,Clear,31,234,8,Traffic,91.7,129,0
Apr,4,6,06:44:52,05.04.24,05.04.24 06:44,Truck_6,-48.38,-163.12,403,Delivered,19.4,70.3,Clear,43,238,5,Mechanical Failure,79.7,202,0
Jan,1,17,17:28:55,16.01.24,16.01.24 17:28,Truck_7,7.06,-122.65,380,Delayed,27.1,71.5,Clear,23,373,3,Mechanical Failure,97.1,286,1
Dec,12,1,01:23:54,18.12.24,18.12.24 01:23,Truck_5,-1.08,51.91,417,In Transit,27,62.8,Heavy,33,373,1,Weather,74.1,122,1
Dec,12,14,14:40:09,18.12.24,18.12.24 14:40,Truck_1,-81.57,-17.38,169,Delayed,28.4,74.4,Heavy,53,342,6,Traffic,98.1,179,1
Mar,3,9,09:04:38,04.03.24,04.03.24 09:04,Truck_7,75.21,170.34,382,Delayed,22.2,63.2,Clear,12,467,6,None,80.6,210,1
Nov,11,2,02:08:22,08.11.24,08.11.24 02:08,Truck_6,-21.43,-164.29,404,Delayed,18.8,69.3,Detour,59,307,10,Weather,67.7,223,1
May,5,3,03:32:11,22.05.24,22.05.24 03:32,Truck_8,-49.15,-120.09,399,Delayed,20.1,74.2,Detour,54,317,8,Mechanical Failure,88.2,143,1
Jul,7,2,02:28:08,16.07.24,16.07.24 02:28,Truck_1,-87.38,60.46,271,Delivered,24.6,73,Detour,53,382,3,None,94.1,166,0
Jan,1,21,21:06:05,20.01.24,20.01.24 21:06,Truck_1,69.64,1.43,332,Delayed,18.8,74.7,Heavy,16,279,2,None,61.8,289,1
Apr,4,3,03:03:08,16.04.24,16.04.24 03:03,Truck_5,19.95,-104.47,445,Delivered,25.7,50.8,Heavy,28,414,2,Weather,75.5,140,1
Feb,2,4,04:52:21,07.02.24,07.02.24 04:52,Truck_6,19.56,171.87,426,In Transit,23.6,58,Heavy,47,263,1,Traffic,92.9,136,1
Jan,1,4,04:10:14,16.01.24,16.01.24 04:10,Truck_6,-46.96,87.7,419,In Transit,27,56.7,Detour,25,378,2,None,74.3,212,0
Jan,1,2,02:20:39,12.01.24,12.01.24 02:20,Truck_4,-34.44,-4.07,128,Delayed,29,71,Detour,12,404,8,Traffic,81.3,272,1
Oct,10,20,20:45:23,16.10.24,16.10.24 20:45,Truck_9,-7.82,-78.22,200,In Transit,19.2,67.7,Heavy,11,349,6,None,73.6,299,1
Aug,8,9,09:16:16,01.08.24,01.08.24 09:16,Truck_8,11.66,44.75,434,Delivered,29.4,76.3,Heavy,30,166,1,None,94.6,220,1
Jan,1,21,21:07:39,13.01.24,13.01.24 21:07,Truck_1,-12.42,135.99,339,Delayed,26.4,73.8,Clear,58,488,3,None,89.3,299,1
Mar,3,4,04:33:58,27.03.24,27.03.24 04:33,Truck_10,-79.35,-52.52,224,Delivered,19,79.9,Heavy,17,139,4,Weather,96.1,279,1
Mar,3,14,14:48:46,15.03.24,15.03.24 14:48,Truck_10,24.42,-7.06,387,Delayed,18.4,79.5,Clear,17,456,2,Weather,65.9,155,1
Apr,4,10,10:07:09,25.04.24,25.04.24 10:07,Truck_8,71.72,-107.34,146,Delayed,26,57.2,Clear,47,188,4,Mechanical Failure,76,131,1
Aug,8,1,01:28:08,20.08.24,20.08.24 01:28,Truck_4,-69.66,23.63,177,In Transit,18.6,74.5,Heavy,16,429,1,Traffic,72.4,132,1
Jul,7,13,13:50:19,02.07.24,02.07.24 13:50,Truck_1,67.37,71.5,316,Delayed,26.4,60,Detour,36,274,1,Weather,68.2,218,1
Jul,7,13,13:05:43,06.07.24,06.07.24 13:05,Truck_9,-31.96,-75.81,458,In Transit,25,79.6,Heavy,56,303,1,None,73.8,206,1
Jun,6,11,11:37:07,16.06.24,16.06.24 11:37,Truck_4,-82.48,139.06,481,Delivered,24,72.5,Detour,34,152,4,Mechanical Failure,79.8,299,0
Jun,6,9,09:44:35,12.06.24,12.06.24 09:44,Truck_5,25.33,132.63,231,Delivered,19.4,66.6,Heavy,32,289,8,Mechanical Failure,77.6,240,1
Jul,7,20,20:03:39,20.07.24,20.07.24 20:03,Truck_5,40.74,110.47,129,Delivered,19.2,77.9,Detour,11,448,4,None,68.9,132,0
Oct,10,14,14:41:08,16.10.24,16.10.24 14:41,Truck_1,-53.78,30.89,398,Delivered,29.1,75.3,Detour,58,172,1,Traffic,99.3,194,0
Sep,9,3,03:17:19,02.09.24,02.09.24 03:17,Truck_5,-39.38,-53.13,149,Delayed,19.8,51.3,Heavy,24,386,6,Mechanical Failure,87.2,208,1
Jul,7,16,16:26:17,20.07.24,20.07.24 16:26,Truck_5,46.28,41.35,338,In Transit,20.6,65,Detour,56,421,2,Mechanical Failure,86.9,142,0
Aug,8,0,00:05:12,19.08.24,19.08.24 00:05,Truck_7,-65.92,-160.23,252,In Transit,27.1,59.8,Detour,53,457,8,Traffic,95.4,273,0
Mar,3,10,10:19:51,04.03.24,04.03.24 10:19,Truck_5,-32.27,98.15,330,Delivered,26.5,59.2,Clear,51,274,3,Traffic,69.1,139,0
Oct,10,7,07:42:57,01.10.24,01.10.24 07:42,Truck_5,73.39,-62.31,464,Delayed,28.2,61.4,Heavy,20,177,3,Weather,60.3,279,1
Feb,2,12,12:51:41,02.02.24,02.02.24 12:51,Truck_8,77.77,-165.2,141,Delayed,27.7,55,Clear,12,432,10,Mechanical Failure,87.5,278,1
Oct,10,6,06:24:27,31.10.24,31.10.24 06:24,Truck_5,-2.82,75.28,463,In Transit,19.5,64.4,Detour,32,244,1,Traffic,69.8,294,0
Dec,12,4,04:41:08,01.12.24,01.12.24 04:41,Truck_8,-74.28,137.46,223,In Transit,25.2,54.1,Detour,45,121,1,Mechanical Failure,85.9,153,0
Mar,3,2,02:17:56,15.03.24,15.03.24 02:17,Truck_10,-21.58,129.76,301,In Transit,18.5,75.3,Clear,39,140,6,Weather,78.5,208,0
Mar,3,22,22:52:24,05.03.24,05.03.24 22:52,Truck_10,35.95,5.78,195,Delivered,26.9,79.8,Clear,57,190,2,Traffic,60.6,235,0
Oct,10,23,23:46:59,26.10.24,26.10.24 23:46,Truck_7,-8.73,-140.4,310,Delivered,23.8,72.4,Clear,53,277,4,Mechanical Failure,91.3,122,0
Mar,3,17,17:11:29,17.03.24,17.03.24 17:11,Truck_2,-56.12,135.42,100,In Transit,23.6,64.3,Detour,29,276,5,Mechanical Failure,89.1,198,0
Jan,1,15,15:51:27,13.01.24,13.01.24 15:51,Truck_1,23.23,110.69,147,In Transit,18.7,68.5,Heavy,25,439,9,None,75.2,266,1
May,5,23,23:00:59,30.05.24,30.05.24 23:00,Truck_9,-53.7,79.01,251,Delayed,22.8,62.9,Heavy,52,173,3,Mechanical Failure,72.9,268,1
Jul,7,22,22:57:20,31.07.24,31.07.24 22:57,Truck_7,-3.82,-40.32,108,Delivered,26.6,61.7,Detour,47,122,7,Weather,64.6,116,0
Jun,6,4,04:47:01,13.06.24,13.06.24 04:47,Truck_6,-48.05,-175.08,340,In Transit,27.9,69.1,Clear,32,162,2,Weather,90.9,300,0
Jul,7,15,15:59:22,06.07.24,06.07.24 15:59,Truck_3,68.13,-51.51,167,Delayed,21.6,54.6,Clear,46,240,10,Weather,60.5,278,1
Feb,2,12,12:30:38,28.02.24,28.02.24 12:30,Truck_3,-80.43,177.56,488,Delivered,24.9,79.2,Heavy,52,290,10,Traffic,82.5,248,1
Mar,3,6,06:45:28,22.03.24,22.03.24 06:45,Truck_8,42.95,146.62,330,Delivered,24.4,79.5,Clear,19,110,7,None,66.3,109,0
Jan,1,19,19:22:37,29.01.24,29.01.24 19:22,Truck_9,-40.56,55.08,177,Delivered,25.6,71.9,Detour,20,193,6,Mechanical Failure,95.5,182,0
Jul,7,2,02:11:05,09.07.24,09.07.24 02:11,Truck_4,-12.78,-147.24,132,Delivered,22.9,66.5,Clear,35,209,6,Mechanical Failure,94.3,122,0
Jun,6,13,13:30:09,20.06.24,20.06.24 13:30,Truck_6,-63.63,164.19,208,Delayed,22.5,65.9,Heavy,38,462,7,Weather,83.1,193,1
Jun,6,0,00:41:56,01.06.24,01.06.24 00:41,Truck_6,21.88,128.79,348,Delayed,25.8,62.9,Detour,24,352,6,Weather,96.5,164,1
Mar,3,20,20:27:30,23.03.24,23.03.24 20:27,Truck_4,-85.96,103.57,156,In Transit,19.4,75.2,Heavy,44,135,1,Weather,66.6,108,1
Apr,4,4,04:50:13,18.04.24,18.04.24 04:50,Truck_5,-36.62,-46.3,468,Delivered,26.6,59,Heavy,16,144,4,Weather,86.8,276,1
Jun,6,9,09:25:46,26.06.24,26.06.24 09:25,Truck_7,-85.09,68.3,142,Delayed,28.4,67.3,Detour,30,181,6,Weather,84.3,104,1
Feb,2,1,01:08:26,04.02.24,04.02.24 01:08,Truck_10,-13.62,-165.08,349,In Transit,21.1,55.1,Heavy,13,453,10,Weather,65.1,111,1
Apr,4,16,16:27:12,01.04.24,01.04.24 16:27,Truck_4,42.6,146.15,226,Delivered,23.9,61.2,Heavy,13,211,2,Mechanical Failure,67.5,232,1
Aug,8,21,21:28:50,14.08.24,14.08.24 21:28,Truck_2,86.82,-21.08,481,In Transit,22.4,77.9,Detour,25,143,8,Traffic,71.4,124,0
Oct,10,18,18:21:52,03.10.24,03.10.24 18:21,Truck_5,-82.63,-72.33,448,Delivered,20.1,65.7,Clear,20,180,7,Mechanical Failure,61.7,253,0
Mar,3,12,12:22:10,25.03.24,25.03.24 12:22,Truck_5,41.97,81.43,441,Delayed,18.9,67,Detour,48,359,8,Mechanical Failure,76,300,1
Sep,9,22,22:46:47,12.09.24,12.09.24 22:46,Truck_10,-7.39,-44.88,470,Delivered,25.1,70.3,Heavy,11,417,3,Mechanical Failure,76.5,126,1
May,5,22,22:24:53,03.05.24,03.05.24 22:24,Truck_10,-21.26,12.46,459,In Transit,26.4,50.6,Heavy,17,222,9,Traffic,94.9,265,1
May,5,9,09:56:34,27.05.24,27.05.24 09:56,Truck_6,-33.94,-176.31,324,In Transit,27.7,54.8,Clear,46,344,10,Traffic,70.7,105,0
May,5,8,08:35:36,25.05.24,25.05.24 08:35,Truck_8,23.91,179,194,Delayed,24.9,57.9,Detour,10,220,3,None,77.3,172,1
Mar,3,8,08:55:41,20.03.24,20.03.24 08:55,Truck_9,-80.52,-2.97,334,Delivered,22.8,61.1,Clear,52,389,2,Traffic,88,123,0
May,5,15,15:33:36,23.05.24,23.05.24 15:33,Truck_2,45.86,148.48,179,Delivered,25.5,75.8,Clear,19,139,9,Traffic,83.5,282,0
Oct,10,23,23:58:05,19.10.24,19.10.24 23:58,Truck_8,60.05,-175.5,401,Delayed,27.1,67.2,Detour,51,487,3,Weather,86.3,238,1
Apr,4,4,04:39:16,11.04.24,11.04.24 04:39,Truck_10,-33.95,-54.22,384,In Transit,24.2,72.5,Heavy,50,131,3,Weather,80.1,141,1
Mar,3,6,06:12:13,10.03.24,10.03.24 06:12,Truck_9,7.95,-109.29,434,Delivered,22,69.2,Heavy,17,233,10,None,63.4,138,1
Dec,12,10,10:46:03,28.12.24,28.12.24 10:46,Truck_10,-6.92,20.96,366,Delayed,18.7,59.1,Detour,39,466,6,Traffic,82.7,109,1
May,5,7,07:22:22,06.05.24,06.05.24 07:22,Truck_3,-80.59,-167.47,269,In Transit,27.7,57.5,Detour,54,288,6,None,89.8,116,0
Jan,1,4,04:29:26,17.01.24,17.01.24 04:29,Truck_1,-60.36,95.72,292,Delivered,22.7,61,Clear,42,358,9,Mechanical Failure,77.7,256,0
Sep,9,1,01:41:47,28.09.24,28.09.24 01:41,Truck_6,-83.32,19.91,288,Delivered,25.4,62,Clear,54,154,2,Traffic,71.9,211,0
Mar,3,2,02:39:46,06.03.24,06.03.24 02:39,Truck_8,-54.5,-93.86,286,Delivered,20.7,59,Heavy,43,387,4,Traffic,60.7,134,1
Aug,8,5,05:55:39,16.08.24,16.08.24 05:55,Truck_7,66.54,160.55,155,Delayed,24,72.4,Detour,28,398,6,Traffic,63.8,278,1
Aug,8,9,09:39:53,07.08.24,07.08.24 09:39,Truck_8,16.11,-24.41,488,Delivered,26.5,66.6,Heavy,41,104,1,Mechanical Failure,67.1,151,1
Apr,4,20,20:36:22,30.04.24,30.04.24 20:36,Truck_8,-84.96,17.5,386,In Transit,21.8,79.7,Detour,15,463,1,Traffic,75,224,0
Jul,7,12,12:38:53,03.07.24,03.07.24 12:38,Truck_3,-62.64,-34.44,153,Delivered,20.7,55.3,Detour,55,304,8,None,79.5,147,0
Apr,4,9,09:13:01,27.04.24,27.04.24 09:13,Truck_5,82.97,171.15,317,Delayed,26.5,52.7,Heavy,37,427,2,Traffic,69.9,233,1
Dec,12,16,16:22:11,11.12.24,11.12.24 16:22,Truck_5,-50.81,11.31,281,In Transit,28,73.5,Detour,43,390,5,Mechanical Failure,86.4,153,0
Apr,4,19,19:31:45,30.04.24,30.04.24 19:31,Truck_8,67.86,174.8,473,Delayed,24.8,61.7,Heavy,19,360,10,Weather,97.3,186,1
Mar,3,15,15:40:51,26.03.24,26.03.24 15:40,Truck_7,52.04,-64.64,221,Delivered,25.2,68.5,Detour,41,101,9,None,99.3,287,0
Feb,2,23,23:24:03,19.02.24,19.02.24 23:24,Truck_2,-74.9,146.08,276,In Transit,29.2,77.1,Clear,39,483,7,None,71.5,157,0
Sep,9,1,01:08:22,15.09.24,15.09.24 01:08,Truck_5,-10.74,-56.58,331,Delivered,21.6,61.2,Heavy,24,450,8,Traffic,64.4,123,1
May,5,12,12:49:54,07.05.24,07.05.24 12:49,Truck_2,77.44,42.53,249,Delivered,24.3,78.8,Heavy,13,125,2,Mechanical Failure,78.7,165,1
Jun,6,4,04:50:57,30.06.24,30.06.24 04:50,Truck_1,-39.7,158.91,379,Delayed,23.8,78.8,Detour,22,361,5,Weather,89.3,112,1
Nov,11,3,03:31:33,08.11.24,08.11.24 03:31,Truck_10,65.93,130.6,489,In Transit,18.4,59.9,Detour,28,136,9,Traffic,74.3,272,0
Sep,9,15,15:16:09,27.09.24,27.09.24 15:16,Truck_8,-3.77,-110.61,211,In Transit,19.8,52.8,Heavy,23,423,1,Traffic,80.6,185,1
